State and County information--FIPS Codes and Corresponding Names
Region is the fifth column
Final two columns are Estimated 2016 and 2017 Population, respectively
13,245,Georgia,Richmond County,Eastern,202008,201800
13,247,Georgia,Rockdale County,Central,89375,90312
13,249,Georgia,Schley County,Central,5158,5213
13,251,Georgia,Screven County,Eastern,14032,13953
13,253,Georgia,Seminole County,Western,8445,8292
13,255,Georgia,Spalding County,Western,64553,65380
13,257,Georgia,Stephens County,Central,25724,25890
13,259,Georgia,Stewart County,Western,5875,5985
13,261,Georgia,Sumter County,Central,30355,29847
13,263,Georgia,Talbot County,Western,6353,6249
13,265,Georgia,Taliaferro County,Eastern,1626,1628
13,267,Georgia,Tattnall County,Eastern,25281,25334
13,269,Georgia,Taylor County,Central,8199,8142
13,271,Georgia,Telfair County,Eastern,16034,15989
13,273,Georgia,Terrell County,Western,8888,8729
13,275,Georgia,Thomas County,Central,45090,44779
13,277,Georgia,Tift County,Central,40650,40598
13,279,Georgia,Toombs County,Eastern,27195,26999
13,281,Georgia,Towns County,Central,11349,11506
13,283,Georgia,Treutlen County,Eastern,6727,6740
13,285,Georgia,Troup County,Western,69776,69786
13,287,Georgia,Turner County,Central,7972,7961
13,289,Georgia,Twiggs County,Central,8235,8174
13,291,Georgia,Union County,Central,22660,23459
13,293,Georgia,Upson County,Western,26213,26135
13,295,Georgia,Walker County,Western,68326,68939
13,297,Georgia,Walton County,Central,89911,91600
13,299,Georgia,Ware County,Eastern,35776,35871
13,301,Georgia,Warren County,Eastern,5382,5303
13,303,Georgia,Washington County,Eastern,20343,20313
13,305,Georgia,Wayne County,Eastern,29985,29817
13,307,Georgia,Webster County,Western,2612,2605
13,309,Georgia,Wheeler County,Eastern,8017,7952
13,311,Georgia,White County,Central,28825,29453
13,313,Georgia,Whitfield County,Western,104698,104658
13,315,Georgia,Wilcox County,Central,8867,8800
13,317,Georgia,Wilkes County,Eastern,9822,9892
13,319,Georgia,Wilkinson County,Central,9048,8959
13,321,Georgia,Worth County,Central,20719,20533
37,1,North Carolina,Alamance County,Central,159325,162391
37,3,North Carolina,Alexander County,Western,37270,37286
37,5,North Carolina,Alleghany County,Western,10945,11031
37,7,North Carolina,Anson County,Central,25119,24991
37,9,North Carolina,Ashe County,Western,26754,26957
37,11,North Carolina,Avery County,Western,17500,17536
37,13,North Carolina,Beaufort County,Eastern,47361,47088
37,15,North Carolina,Bertie County,Eastern,19449,19224
37,17,North Carolina,Bladen County,Central,33796,33478
37,19,North Carolina,Brunswick County,Central,126353,130897
37,21,North Carolina,Buncombe County,Western,255334,257607
37,23,North Carolina,Burke County,Western,88802,89293
37,25,North Carolina,Cabarrus County,Central,201573,206872
37,27,North Carolina,Caldwell County,Western,81787,81981
37,29,North Carolina,Camden County,Eastern,10423,10581
37,31,North Carolina,Carteret County,Eastern,68855,68881
37,33,North Carolina,Caswell County,Central,22742,22646
37,35,North Carolina,Catawba County,Western,156647,157974
37,37,North Carolina,Chatham County,Central,69824,71472
37,39,North Carolina,Cherokee County,Western,27883,28087
37,41,North Carolina,Chowan County,Eastern,14240,14105
37,43,North Carolina,Clay County,Western,10819,11074
37,45,North Carolina,Cleveland County,Western,97102,97334
37,47,North Carolina,Columbus County,Central,56335,55936
37,49,North Carolina,Craven County,Eastern,102857,102578
37,51,North Carolina,Cumberland County,Central,333538,332546
37,53,North Carolina,Currituck County,Eastern,25664,26331
37,55,North Carolina,Dare County,Eastern,35760,36099
37,57,North Carolina,Davidson County,Central,164504,165466
37,59,North Carolina,Davie County,Central,41973,42456
37,61,North Carolina,Duplin County,Eastern,59559,59039
37,63,North Carolina,Durham County,Central,307090,311640
37,65,North Carolina,Edgecombe County,Eastern,53293,52747
37,67,North Carolina,Forsyth County,Central,371614,376320
37,69,North Carolina,Franklin County,Central,64659,66168
37,71,North Carolina,Gaston County,Western,216903,220182
37,73,North Carolina,Gates County,Eastern,11593,11544
37,75,North Carolina,Graham County,Western,8548,8541
37,77,North Carolina,Granville County,Central,58824,59557
37,79,North Carolina,Greene County,Eastern,21144,21015
37,81,North Carolina,Guilford County,Central,521996,526953
37,83,North Carolina,Halifax County,Eastern,51871,51310
37,85,North Carolina,Harnett County,Central,130899,132754
37,87,North Carolina,Haywood County,Western,60388,61084
37,89,North Carolina,Henderson County,Western,113758,115708
37,91,North Carolina,Hertford County,Eastern,24096,23906
37,93,North Carolina,Hoke County,Central,53108,54116
37,95,North Carolina,Hyde County,Eastern,5476,5363
37,97,North Carolina,Iredell County,Western,172529,175711
37,99,North Carolina,Jackson County,Western,42268,42973
37,101,North Carolina,Johnston County,Central,191094,196708
37,103,North Carolina,Jones County,Eastern,9625,9597
37,105,North Carolina,Lee County,Central,59746,60430
37,107,North Carolina,Lenoir County,Eastern,57432,56883
37,109,North Carolina,Lincoln County,Western,81075,82403
37,111,North Carolina,McDowell County,Western,44989,45159
37,113,North Carolina,Macon County,Western,34309,34732
37,115,North Carolina,Madison County,Western,21434,21746
37,117,North Carolina,Martin County,Eastern,23081,22789
37,119,North Carolina,Mecklenburg County,Western,1057237,1076837
37,121,North Carolina,Mitchell County,Western,15068,15072
37,123,North Carolina,Montgomery County,Central,27438,27435
37,125,North Carolina,Moore County,Central,95392,97264
37,127,North Carolina,Nash County,Eastern,94008,93991
37,129,North Carolina,New Hanover County,Eastern,223234,227198
37,131,North Carolina,Northampton County,Eastern,20166,19862
37,133,North Carolina,Onslow County,Eastern,192199,193893
37,135,North Carolina,Orange County,Central,142723,144946
37,137,North Carolina,Pamlico County,Eastern,12799,12689
37,139,North Carolina,Pasquotank County,Eastern,39615,39743
37,141,North Carolina,Pender County,Eastern,58897,60958
37,143,North Carolina,Perquimans County,Eastern,13427,13474
37,145,North Carolina,Person County,Central,39283,39370
37,147,North Carolina,Pitt County,Eastern,177627,179042
37,149,North Carolina,Polk County,Western,20421,20558
37,151,North Carolina,Randolph County,Central,143209,143282
37,153,North Carolina,Richmond County,Central,45054,44798
37,155,North Carolina,Robeson County,Central,133514,132606
37,157,North Carolina,Rockingham County,Central,91359,90949
37,159,North Carolina,Rowan County,Central,139529,140644
37,161,North Carolina,Rutherford County,Western,66305,66551
37,163,North Carolina,Sampson County,Central,63363,63430
37,165,North Carolina,Scotland County,Central,35250,35093
37,167,North Carolina,Stanly County,Central,60880,61482
37,169,North Carolina,Stokes County,Central,45891,45717
37,171,North Carolina,Surry County,Central,72049,72224
37,173,North Carolina,Swain County,Western,14187,14294
37,175,North Carolina,Transylvania County,Western,33471,33956
37,177,North Carolina,Tyrrell County,Eastern,4039,4052
37,179,North Carolina,Union County,Central,226540,231366
37,181,North Carolina,Vance County,Central,44426,44211
37,183,North Carolina,Wake County,Central,1049143,1072203
37,185,North Carolina,Warren County,Central,19889,19883
37,187,North Carolina,Washington County,Eastern,12132,12012
37,189,North Carolina,Watauga County,Western,54099,55121
37,191,North Carolina,Wayne County,Central,124476,124172
37,193,North Carolina,Wilkes County,Western,68634,68576
37,195,North Carolina,Wilson County,Eastern,81433,81671
37,197,North Carolina,Yadkin County,Central,37726,37774
37,199,North Carolina,Yancey County,Western,17622,17744
45,1,South Carolina,Abbeville County,Western,24717,24722
45,3,South Carolina,Aiken County,Western,166922,168179
45,5,South Carolina,Allendale County,Central,9059,9002
45,7,South Carolina,Anderson County,Western,195968,198759
45,9,South Carolina,Bamberg County,Central,14530,14381
45,11,South Carolina,Barnwell County,Central,21591,21345
45,13,South Carolina,Beaufort County,Central,183497,186844
45,15,South Carolina,Berkeley County,Eastern,211863,217937
45,17,South Carolina,Calhoun County,Central,14751,14704
45,19,South Carolina,Charleston County,Eastern,396570,401438
45,21,South Carolina,Cherokee County,Central,56725,57105
45,23,South Carolina,Chester County,Central,32280,32301
45,25,South Carolina,Chesterfield County,Eastern,46170,45948
45,27,South Carolina,Clarendon County,Eastern,34239,34057
45,29,South Carolina,Colleton County,Central,37599,37611
45,31,South Carolina,Darlington County,Eastern,67370,67265
45,33,South Carolina,Dillon County,Eastern,30817,30666
45,35,South Carolina,Dorchester County,Central,153471,156456
45,37,South Carolina,Edgefield County,Western,26580,26693
45,39,South Carolina,Fairfield County,Central,22630,22607
45,41,South Carolina,Florence County,Eastern,138448,138566
45,43,South Carolina,Georgetown County,Eastern,61374,61607
45,45,South Carolina,Greenville County,Western,499034,506837
45,47,South Carolina,Greenwood County,Western,70172,70355
45,49,South Carolina,Hampton County,Central,19874,19602
45,51,South Carolina,Horry County,Eastern,321440,333268
45,53,South Carolina,Jasper County,Central,28071,28458
45,55,South Carolina,Kershaw County,Central,64269,65036
45,57,South Carolina,Lancaster County,Central,89855,92550
45,59,South Carolina,Laurens County,Western,66571,66848
45,61,South Carolina,Lee County,Eastern,17607,17350
45,63,South Carolina,Lexington County,Central,286394,290642
45,65,South Carolina,McCormick County,Western,9569,9545
45,67,South Carolina,Marion County,Eastern,31753,31293
45,69,South Carolina,Marlboro County,Eastern,27036,26825
45,71,South Carolina,Newberry County,Western,38044,38488
45,73,South Carolina,Oconee County,Western,76407,77270
45,75,South Carolina,Orangeburg County,Central,88334,87476
45,77,South Carolina,Pickens County,Western,122939,123479
45,79,South Carolina,Richland County,Central,409104,411592
45,81,South Carolina,Saluda County,Western,20295,20452
45,83,South Carolina,Spartanburg County,Western,301066,306854
45,85,South Carolina,Sumter County,Eastern,107287,106847
45,87,South Carolina,Union County,Central,27685,27537
45,89,South Carolina,Williamsburg County,Eastern,31847,31133
45,91,South Carolina,York County,Central,257998,266439
